InvoiceNo,DateKey,CustomerID,ProductKey,CountryKey,Quantity,UnitPrice,Revenue
579666,20111130,14893,1251,1,3,4.95,14.850000000000001
579666,20111130,14893,2480,1,2,7.95,15.9
579666,20111130,14893,2677,1,12,2.1,25.200000000000003
579666,20111130,14893,2488,1,12,2.1,25.200000000000003
579666,20111130,14893,328,1,12,2.55,30.599999999999998
579666,20111130,14893,327,1,12,2.08,24.96
579666,20111130,14893,330,1,12,2.1,25.200000000000003
579666,20111130,14893,802,1,12,2.1,25.200000000000003
579666,20111130,14893,322,1,12,2.08,24.96
579666,20111130,14893,801,1,12,2.1,25.200000000000003
579666,20111130,14893,1917,1,12,0.83,9.959999999999999
579666,20111130,14893,1961,1,10,2.08,20.8
579666,20111130,14893,1960,1,10,2.08,20.8
579666,20111130,14893,1964,1,10,2.08,20.8
579666,20111130,14893,3346,1,10,2.08,20.8
579666,20111130,14893,3344,1,10,2.08,20.8
579666,20111130,14893,1963,1,10,2.08,20.8
579667,20111130,16361,2235,1,4,1.45,5.8
579667,20111130,16361,3314,1,1,0.65,0.65
579667,20111130,16361,910,1,5,1.65,8.25
579667,20111130,16361,1929,1,1,0.83,0.83
579667,20111130,16361,1867,1,2,12.5,25.0
579667,20111130,16361,1514,1,5,2.89,14.450000000000001
579667,20111130,16361,223,1,1,1.25,1.25
579667,20111130,16361,1954,1,1,1.65,1.65
579667,20111130,16361,1927,1,5,1.65,8.25
579667,20111130,16361,2235,1,1,1.45,1.45
579667,20111130,16361,1658,1,2,1.95,3.9
579667,20111130,16361,1514,1,1,2.89,2.89
579667,20111130,16361,1019,1,6,0.85,5.1
579667,20111130,16361,1559,1,3,4.25,12.75
579667,20111130,16361,2132,1,5,2.08,10.4
579667,20111130,16361,1927,1,4,1.65,6.6
579667,20111130,16361,1928,1,5,1.25,6.25
579668,20111130,15152,2309,1,8,1.95,15.6
579668,20111130,15152,2310,1,8,1.95,15.6
579668,20111130,15152,2313,1,8,1.95,15.6
579668,20111130,15152,2315,1,10,2.08,20.8
579668,20111130,15152,1364,1,24,0.29,6.959999999999999
579668,20111130,15152,1363,1,24,0.29,6.959999999999999
579668,20111130,15152,1973,1,12,1.25,15.0
579668,20111130,15152,1359,1,12,0.85,10.2
579668,20111130,15152,1360,1,12,0.85,10.2
579668,20111130,15152,3404,1,24,0.42,10.08
579668,20111130,15152,2093,1,10,2.08,20.8
579668,20111130,15152,2092,1,10,2.08,20.8
579668,20111130,15152,2650,1,2,12.75,25.5
579668,20111130,15152,2481,1,2,8.95,17.9
579668,20111130,15152,1682,1,12,0.85,10.2
579668,20111130,15152,2127,1,4,3.75,15.0
579668,20111130,15152,1738,1,12,1.25,15.0
579668,20111130,15152,2516,1,12,1.45,17.4
579668,20111130,15152,2007,1,6,2.89,17.34
579668,20111130,15152,2644,1,6,2.1,12.600000000000001
579668,20111130,15152,916,1,6,2.95,17.700000000000003
579668,20111130,15152,2062,1,5,4.95,24.75
579668,20111130,15152,2318,1,6,2.95,17.700000000000003
579668,20111130,15152,110,1,2,7.95,15.9
579668,20111130,15152,969,1,12,1.45,17.4
579668,20111130,15152,2002,1,6,2.08,12.48
579669,20111130,14673,2510,1,36,2.55,91.8
579669,20111130,14673,1262,1,12,1.65,19.799999999999997
579669,20111130,14673,2227,1,6,3.75,22.5
579669,20111130,14673,1950,1,12,1.65,19.799999999999997
579669,20111130,14673,2104,1,4,4.95,19.8
579669,20111130,14673,941,1,3,4.95,14.850000000000001
579669,20111130,14673,944,1,4,4.25,17.0
579669,20111130,14673,1612,1,4,4.95,19.8
579669,20111130,14673,1569,1,12,1.25,15.0
579669,20111130,14673,1000,1,6,1.95,11.7
579669,20111130,14673,1103,1,24,1.25,30.0
579669,20111130,14673,2360,1,12,1.69,20.28
579670,20111130,15611,2105,1,3,5.95,17.85
579670,20111130,15611,970,1,12,2.1,25.200000000000003
579670,20111130,15611,1714,1,6,8.5,51.0
579670,20111130,15611,1848,1,6,3.75,22.5
579670,20111130,15611,293,1,2,4.95,9.9
579670,20111130,15611,2811,1,25,0.42,10.5
579670,20111130,15611,2103,1,12,0.83,9.959999999999999
579671,20111130,12966,589,1,12,1.25,15.0
579671,20111130,12966,590,1,12,1.25,15.0
579671,20111130,12966,2240,1,12,1.25,15.0
579671,20111130,12966,1839,1,1,12.5,12.5
579671,20111130,12966,1840,1,6,2.08,12.48
579671,20111130,12966,3249,1,4,4.65,18.6
579671,20111130,12966,943,1,4,4.25,17.0
579671,20111130,12966,2644,1,12,2.1,25.200000000000003
579671,20111130,12966,1000,1,6,1.95,11.7
579671,20111130,12966,653,1,6,2.95,17.700000000000003
579672,20111130,14005,1219,1,16,10.95,175.2
579672,20111130,14005,352,1,96,1.25,120.0
579672,20111130,14005,836,1,24,1.45,34.8
579672,20111130,14005,838,1,24,1.45,34.8
579672,20111130,14005,2629,1,24,1.45,34.8
579672,20111130,14005,2630,1,24,1.45,34.8
579672,20111130,14005,2058,1,120,0.42,50.4
579672,20111130,14005,354,1,120,0.42,50.4
579672,20111130,14005,2632,1,24,0.55,13.200000000000001
579672,20111130,14005,355,1,120,0.42,50.4
579672,20111130,14005,2633,1,120,0.42,50.4
579672,20111130,14005,966,1,24,4.25,102.0
579672,20111130,14005,2056,1,48,0.55,26.400000000000002
579672,20111130,14005,1725,1,240,0.42,100.8
579672,20111130,14005,841,1,24,0.55,13.200000000000001
579672,20111130,14005,1732,1,12,3.75,45.0
579672,20111130,14005,3330,1,48,1.25,60.0
579672,20111130,14005,706,1,2,4.95,9.9
579672,20111130,14005,1507,1,50,3.39,169.5
579672,20111130,14005,1506,1,50,3.39,169.5
579672,20111130,14005,1508,1,50,3.39,169.5
579672,20111130,14005,1510,1,12,3.75,45.0
579672,20111130,14005,1409,1,12,7.65,91.80000000000001
579672,20111130,14005,1411,1,6,8.5,51.0
579672,20111130,14005,2044,1,16,0.83,13.28
579672,20111130,14005,2042,1,16,0.83,13.28
579672,20111130,14005,2006,1,16,4.15,66.4
579672,20111130,14005,210,1,12,1.25,15.0
579672,20111130,14005,109,1,12,6.35,76.19999999999999
579672,20111130,14005,1776,1,24,0.42,10.08
579673,20111130,18283,2043,1,5,0.83,4.1499999999999995
579673,20111130,18283,1214,1,12,0.85,10.2
579673,20111130,18283,772,1,5,1.65,8.25
579673,20111130,18283,785,1,3,3.25,9.75
579673,20111130,18283,328,1,5,2.55,12.75
579673,20111130,18283,330,1,4,2.1,8.4
579673,20111130,18283,313,1,2,1.95,3.9
579673,20111130,18283,1173,1,2,1.95,3.9
579673,20111130,18283,2984,1,2,1.95,3.9
579673,20111130,18283,1672,1,3,1.95,5.85
579673,20111130,18283,1673,1,2,2.1,4.2
579673,20111130,18283,2323,1,1,1.65,1.65
579673,20111130,18283,1965,1,3,0.85,2.55
579673,20111130,18283,98,1,2,0.85,1.7
579673,20111130,18283,100,1,2,0.85,1.7
579673,20111130,18283,1442,1,2,0.85,1.7
579673,20111130,18283,1162,1,2,0.85,1.7
579673,20111130,18283,1161,1,3,0.85,2.55
579673,20111130,18283,1969,1,1,1.65,1.65
579673,20111130,18283,1186,1,1,1.65,1.65
579673,20111130,18283,1442,1,1,0.85,0.85
579673,20111130,18283,98,1,1,0.85,0.85
579673,20111130,18283,100,1,1,0.85,0.85
579673,20111130,18283,1162,1,1,0.85,0.85
579673,20111130,18283,2323,1,2,1.65,3.3
579673,20111130,18283,1970,1,2,1.65,3.3
579673,20111130,18283,103,1,1,1.65,1.65
579673,20111130,18283,1443,1,1,1.65,1.65
579673,20111130,18283,102,1,1,1.65,1.65
579673,20111130,18283,1184,1,2,1.65,3.3
579673,20111130,18283,102,1,2,1.65,3.3
579673,20111130,18283,1970,1,1,1.65,1.65
579673,20111130,18283,1967,1,1,1.65,1.65
579673,20111130,18283,101,1,3,1.65,4.949999999999999
579673,20111130,18283,1186,1,2,1.65,3.3
579673,20111130,18283,1185,1,2,1.65,3.3
579673,20111130,18283,1443,1,2,1.65,3.3
579673,20111130,18283,103,1,2,1.65,3.3
579673,20111130,18283,1967,1,2,1.65,3.3
579673,20111130,18283,2316,1,3,1.65,4.949999999999999
579673,20111130,18283,1444,1,3,2.08,6.24
579673,20111130,18283,819,1,3,2.08,6.24
579673,20111130,18283,1960,1,3,2.08,6.24
579673,20111130,18283,818,1,3,2.08,6.24
579673,20111130,18283,1964,1,3,2.08,6.24
579673,20111130,18283,2315,1,3,2.08,6.24
579673,20111130,18283,1962,1,3,2.08,6.24
579673,20111130,18283,3344,1,3,2.08,6.24
579673,20111130,18283,2314,1,3,2.08,6.24
579673,20111130,18283,2093,1,10,2.08,20.8
579674,20111130,13012,2084,1,6,2.08,12.48
579674,20111130,13012,2088,1,6,2.08,12.48
579674,20111130,13012,2087,1,6,2.08,12.48
579674,20111130,13012,2086,1,6,2.08,12.48
579674,20111130,13012,2085,1,6,2.08,12.48
579674,20111130,13012,1765,1,12,1.25,15.0
579674,20111130,13012,2232,1,12,1.25,15.0
579674,20111130,13012,109,1,2,7.95,15.9
579674,20111130,13012,2517,1,12,1.45,17.4
579674,20111130,13012,1842,1,24,1.25,30.0
579675,20111130,15654,1850,1,12,2.08,24.96
579675,20111130,15654,267,1,24,1.25,30.0
579675,20111130,15654,822,1,20,1.65,33.0
579675,20111130,15654,823,1,20,1.65,33.0
579675,20111130,15654,131,1,12,2.55,30.599999999999998
579675,20111130,15654,3093,1,24,2.95,70.80000000000001
579675,20111130,15654,3263,1,12,2.55,30.599999999999998
579675,20111130,15654,807,1,12,1.25,15.0
579675,20111130,15654,966,1,3,4.95,14.850000000000001
579675,20111130,15654,293,1,3,4.95,14.850000000000001
579675,20111130,15654,1401,1,3,4.95,14.850000000000001
579675,20111130,15654,2183,1,1,15.0,15.0
579676,20111130,17502,1277,1,2,12.75,25.5
579676,20111130,17502,1863,1,24,1.25,30.0
579676,20111130,17502,2360,1,24,1.69,40.56
579676,20111130,17502,968,1,18,2.1,37.800000000000004
579676,20111130,17502,466,1,24,0.85,20.4
579676,20111130,17502,2083,1,48,0.63,30.240000000000002
579676,20111130,17502,1584,1,12,2.95,35.400000000000006
579676,20111130,17502,3277,1,12,1.25,15.0
579676,20111130,17502,2433,1,4,3.95,15.8
579676,20111130,17502,468,1,12,0.85,10.2
579676,20111130,17502,1094,1,12,1.65,19.799999999999997
579676,20111130,17502,1095,1,12,1.65,19.799999999999997
579677,20111130,13255,2061,1,4,4.15,16.6
579677,20111130,13255,2071,1,12,2.95,35.400000000000006
579677,20111130,13255,1976,1,12,2.08,24.96
579677,20111130,13255,2192,1,12,4.15,49.800000000000004
579677,20111130,13255,1615,1,1,14.95,14.95
579677,20111130,13255,211,1,24,0.65,15.600000000000001
579677,20111130,13255,1846,1,2,8.25,16.5
579678,20111130,18230,327,1,24,2.08,49.92
579678,20111130,18230,330,1,24,2.1,50.400000000000006
579678,20111130,18230,3073,1,48,3.39,162.72
579678,20111130,18230,2488,1,12,2.1,25.200000000000003
579678,20111130,18230,2677,1,12,2.1,25.200000000000003
579678,20111130,18230,2487,1,12,0.55,6.6000000000000005
579679,20111130,13755,682,1,1,4.95,4.95
579679,20111130,13755,103,1,1,1.65,1.65
579679,20111130,13755,1969,1,4,1.65,6.6
579679,20111130,13755,1611,1,3,2.1,6.300000000000001
579679,20111130,13755,103,1,3,1.65,4.949999999999999
579679,20111130,13755,1185,1,6,1.65,9.899999999999999
579679,20111130,13755,3086,1,1,4.25,4.25
579679,20111130,13755,943,1,2,4.25,8.5
579679,20111130,13755,2223,1,1,25.0,25.0
579679,20111130,13755,1447,1,1,2.95,2.95
579679,20111130,13755,1502,1,1,4.95,4.95
579679,20111130,13755,1890,1,3,4.95,14.850000000000001
579679,20111130,13755,2105,1,1,5.95,5.95
579679,20111130,13755,530,1,1,4.25,4.25
579684,20111130,14618,1569,1,12,1.25,15.0
579684,20111130,14618,1578,1,16,3.39,54.24
579684,20111130,14618,2183,1,1,15.0,15.0
579685,20111130,15680,2208,1,2,6.25,12.5
579685,20111130,15680,2811,1,50,0.42,21.0
579685,20111130,15680,306,1,8,1.69,13.52
579685,20111130,15680,977,1,24,0.42,10.08
579685,20111130,15680,1895,1,2,8.25,16.5
579685,20111130,15680,2093,1,30,2.08,62.400000000000006
579685,20111130,15680,2103,1,12,0.83,9.959999999999999
579685,20111130,15680,2120,1,10,0.82,8.2
579685,20111130,15680,2603,1,16,1.69,27.04
579685,20111130,15680,2207,1,6,4.15,24.900000000000002
579685,20111130,15680,2227,1,12,3.75,45.0
579685,20111130,15680,2271,1,3,5.95,17.85
579685,20111130,15680,2278,1,2,8.25,16.5
579685,20111130,15680,3156,1,16,0.42,6.72
579685,20111130,15680,2050,1,12,1.65,19.799999999999997
579686,20111130,16712,1867,1,24,10.4,249.60000000000002
579687,20111130,14448,3350,1,12,2.95,35.400000000000006
579687,20111130,14448,3291,1,48,4.95,237.60000000000002
579689,20111130,14606,1255,1,1,1.25,1.25
579689,20111130,14606,1209,1,1,2.95,2.95
579689,20111130,14606,1109,1,1,2.55,2.55
579689,20111130,14606,3381,1,2,1.25,2.5
579689,20111130,14606,213,1,3,0.65,1.9500000000000002
579689,20111130,14606,1019,1,1,0.85,0.85
579689,20111130,14606,1287,1,1,2.95,2.95
579689,20111130,14606,104,1,1,1.65,1.65
579689,20111130,14606,255,1,1,8.95,8.95
579689,20111130,14606,272,1,2,0.85,1.7
579689,20111130,14606,2624,1,3,4.25,12.75
579689,20111130,14606,248,1,1,2.55,2.55
579689,20111130,14606,1120,1,1,2.95,2.95
579689,20111130,14606,3077,1,1,2.95,2.95
579689,20111130,14606,1265,1,1,4.95,4.95
579689,20111130,14606,130,1,1,2.55,2.55
579689,20111130,14606,439,1,1,1.25,1.25
579689,20111130,14606,819,1,1,2.08,2.08
579689,20111130,14606,563,1,1,0.85,0.85
579689,20111130,14606,826,1,1,0.85,0.85
579689,20111130,14606,1494,1,12,0.42,5.04
579689,20111130,14606,678,1,2,0.85,1.7
579689,20111130,14606,1572,1,1,6.75,6.75
579689,20111130,14606,1299,1,1,16.95,16.95
579689,20111130,14606,1225,1,2,4.25,8.5
579689,20111130,14606,431,1,1,12.75,12.75
579689,20111130,14606,695,1,1,1.25,1.25
579689,20111130,14606,1357,1,2,0.85,1.7
579689,20111130,14606,3349,1,5,1.65,8.25
579689,20111130,14606,783,1,1,3.75,3.75
579689,20111130,14606,2050,1,1,1.65,1.65
579689,20111130,14606,809,1,1,0.42,0.42
579689,20111130,14606,1931,1,1,4.15,4.15
579689,20111130,14606,196,1,1,2.95,2.95
579689,20111130,14606,1206,1,2,1.25,2.5
579689,20111130,14606,3649,1,2,1.25,2.5
579689,20111130,14606,3636,1,1,1.25,1.25
579690,20111130,15060,1277,1,1,12.75,12.75
579690,20111130,15060,1251,1,1,4.95,4.95
579690,20111130,15060,2199,1,1,4.15,4.15
579690,20111130,15060,1856,1,12,0.83,9.959999999999999
579690,20111130,15060,536,1,1,1.25,1.25
579690,20111130,15060,311,1,1,1.25,1.25
579690,20111130,15060,3238,1,1,1.25,1.25
579690,20111130,15060,3241,1,2,1.25,2.5
579690,20111130,15060,585,1,3,1.25,3.75
579690,20111130,15060,853,1,2,1.25,2.5
579690,20111130,15060,2865,1,2,0.39,0.78
579690,20111130,15060,3330,1,1,1.25,1.25
579690,20111130,15060,3334,1,1,1.25,1.25
579690,20111130,15060,2299,1,1,2.89,2.89
579690,20111130,15060,1754,1,1,1.25,1.25
579690,20111130,15060,1863,1,1,1.25,1.25
579690,20111130,15060,2028,1,1,1.25,1.25
579690,20111130,15060,1850,1,1,2.08,2.08
579690,20111130,15060,1400,1,2,0.39,0.78
579690,20111130,15060,1725,1,1,0.55,0.55
579690,20111130,15060,383,1,1,12.75,12.75
579690,20111130,15060,1382,1,2,0.29,0.58
579690,20111130,15060,1514,1,2,2.89,5.78
579690,20111130,15060,2326,1,12,0.42,5.04
579690,20111130,15060,862,1,12,0.42,5.04
579690,20111130,15060,1029,1,1,0.83,0.83
579690,20111130,15060,1076,1,1,0.19,0.19
579690,20111130,15060,2888,1,1,0.83,0.83
579690,20111130,15060,590,1,1,1.25,1.25
579690,20111130,15060,593,1,1,1.25,1.25
579690,20111130,15060,589,1,1,1.25,1.25
579690,20111130,15060,2667,1,6,0.29,1.7399999999999998
579690,20111130,15060,3392,1,1,1.25,1.25
579690,20111130,15060,1291,1,1,4.95,4.95
579690,20111130,15060,2135,1,1,3.75,3.75
579690,20111130,15060,2134,1,1,3.75,3.75
579690,20111130,15060,1437,1,1,5.95,5.95
579690,20111130,15060,1959,1,1,1.45,1.45
579690,20111130,15060,1164,1,1,2.95,2.95
579690,20111130,15060,1297,1,1,4.95,4.95
579690,20111130,15060,1088,1,3,4.95,14.850000000000001
579690,20111130,15060,245,1,2,0.95,1.9
579692,20111130,12433,2230,6,30,1.95,58.5
579692,20111130,12433,2307,6,12,1.65,19.799999999999997
579692,20111130,12433,12,6,240,0.12,28.799999999999997
579692,20111130,12433,2967,6,36,0.79,28.44
579692,20111130,12433,2443,6,144,0.19,27.36
579692,20111130,12433,3158,6,32,0.42,13.44
579692,20111130,12433,3156,6,16,0.42,6.72
579692,20111130,12433,1447,6,24,2.55,61.199999999999996
579692,20111130,12433,1959,6,48,1.25,60.0
579692,20111130,12433,1501,6,16,4.25,68.0
579692,20111130,12433,1929,6,96,0.69,66.24
579692,20111130,12433,1928,6,48,1.04,49.92
579692,20111130,12433,1927,6,48,1.45,69.6
579692,20111130,12433,1775,6,48,0.42,20.16
579692,20111130,12433,2042,6,32,0.83,26.56
579692,20111130,12433,2001,6,6,4.15,24.900000000000002
579692,20111130,12433,1930,6,12,1.25,15.0
579692,20111130,12433,530,6,4,4.25,17.0
579692,20111130,12433,1773,6,24,0.42,10.08
579692,20111130,12433,311,6,10,1.25,12.5
579692,20111130,12433,557,6,6,4.95,29.700000000000003
579692,20111130,12433,1412,6,16,4.95,79.2
579692,20111130,12433,1766,6,48,0.42,20.16
579692,20111130,12433,770,6,12,1.25,15.0
579692,20111130,12433,802,6,36,2.1,75.60000000000001
579692,20111130,12433,1770,6,72,0.42,30.24
579692,20111130,12433,1451,6,24,1.25,30.0
579692,20111130,12433,3018,6,2,9.95,19.9
579692,20111130,12433,3131,6,20,1.25,25.0
579692,20111130,12433,1415,6,12,1.95,23.4
579692,20111130,12433,942,6,9,4.95,44.550000000000004
579692,20111130,12433,531,6,12,3.75,45.0
579692,20111130,12433,944,6,8,4.25,34.0
579692,20111130,12433,1612,6,8,4.95,39.6
579692,20111130,12433,2107,6,6,3.75,22.5
579692,20111130,12433,1260,6,6,2.55,15.299999999999999
579692,20111130,12433,2487,6,48,0.55,26.400000000000002
579692,20111130,12433,1508,6,8,3.75,30.0
579692,20111130,12433,1506,6,4,3.75,15.0
579692,20111130,12433,1507,6,8,3.75,30.0
579692,20111130,12433,1510,6,4,3.75,15.0
579692,20111130,12433,1019,6,100,0.72,72.0
579692,20111130,12433,769,6,36,1.45,52.199999999999996
579692,20111130,12433,772,6,36,1.45,52.199999999999996
579692,20111130,12433,2004,6,12,4.95,59.400000000000006
579692,20111130,12433,357,6,24,4.25,102.0
579692,20111130,12433,2971,6,10,1.25,12.5
579692,20111130,12433,1958,6,24,1.45,34.8
579692,20111130,12433,1946,6,8,4.95,39.6
579692,20111130,12433,16,6,60,0.42,25.2
579692,20111130,12433,18,6,40,0.85,34.0
579692,20111130,12433,1448,6,24,2.55,61.199999999999996
579692,20111130,12433,321,6,48,1.45,69.6
579692,20111130,12433,324,6,48,1.45,69.6
579692,20111130,12433,330,6,48,1.85,88.80000000000001
579692,20111130,12433,2491,6,48,1.85,88.80000000000001
579692,20111130,12433,328,6,48,2.08,99.84
579692,20111130,12433,2677,6,48,1.85,88.80000000000001
579692,20111130,12433,315,6,24,0.39,9.36
579692,20111130,12433,318,6,24,0.39,9.36
579692,20111130,12433,377,6,12,1.45,17.4
579692,20111130,12433,316,6,24,0.39,9.36
579692,20111130,12433,1772,6,24,0.42,10.08
579692,20111130,12433,2169,6,2,8.15,16.3
579692,20111130,12433,2168,6,2,8.15,16.3
579692,20111130,12433,2170,6,2,8.15,16.3
579692,20111130,12433,1474,6,192,1.06,203.52
579692,20111130,12433,1931,6,36,3.75,135.0
579693,20111130,15712,431,1,1,12.75,12.75
579693,20111130,15712,3278,1,12,0.85,10.2
579693,20111130,15712,1000,1,12,1.95,23.4
579693,20111130,15712,1219,1,2,12.75,25.5
579693,20111130,15712,966,1,3,4.95,14.850000000000001
579693,20111130,15712,1474,1,24,1.25,30.0
579693,20111130,15712,1999,1,6,4.15,24.900000000000002
579693,20111130,15712,1387,1,12,0.85,10.2
579693,20111130,15712,2154,1,1,9.95,9.95
579693,20111130,15712,2622,1,12,1.65,19.799999999999997
579693,20111130,15712,1931,1,6,4.15,24.900000000000002
579708,20111130,12682,2323,2,40,1.65,66.0
579708,20111130,12682,1850,2,48,1.79,85.92
579708,20111130,12682,2327,2,12,0.42,5.04
579708,20111130,12682,2092,2,10,2.08,20.8
579708,20111130,12682,2093,2,10,2.08,20.8
579708,20111130,12682,1519,2,10,1.65,16.5
579708,20111130,12682,2102,2,12,0.83,9.959999999999999
579708,20111130,12682,2794,2,6,5.95,35.7
579708,20111130,12682,683,2,12,1.65,19.799999999999997
579708,20111130,12682,1733,2,12,1.45,17.4
579708,20111130,12682,101,2,10,1.65,16.5
579708,20111130,12682,1970,2,10,1.65,16.5
579708,20111130,12682,2218,2,4,3.75,15.0
579708,20111130,12682,1969,2,10,1.65,16.5
579708,20111130,12682,2001,2,6,4.15,24.900000000000002
579708,20111130,12682,1998,2,6,4.15,24.900000000000002
579708,20111130,12682,916,2,6,2.95,17.700000000000003
579708,20111130,12682,861,2,12,0.42,5.04
579708,20111130,12682,3665,2,4,18.0,72.0
579711,20111130,15060,2684,1,2,0.85,1.7
579711,20111130,15060,2123,1,1,0.39,0.39
579711,20111130,15060,1400,1,6,0.39,2.34
579711,20111130,15060,2121,1,5,0.39,1.9500000000000002
579711,20111130,15060,2123,1,3,0.39,1.17
579711,20111130,15060,2307,1,1,1.65,1.65
579711,20111130,15060,2830,1,2,0.85,1.7
579711,20111130,15060,2828,1,1,0.85,0.85
579711,20111130,15060,311,1,2,1.25,2.5
579711,20111130,15060,3334,1,1,1.25,1.25
579711,20111130,15060,1514,1,1,2.89,2.89
579711,20111130,15060,1371,1,2,1.25,2.5
579711,20111130,15060,2683,1,2,0.85,1.7
579711,20111130,15060,3392,1,1,1.25,1.25
579711,20111130,15060,3330,1,2,1.25,2.5
579711,20111130,15060,1364,1,2,0.29,0.58
579711,20111130,15060,1363,1,1,0.29,0.29
579711,20111130,15060,2108,1,1,1.95,1.95
579711,20111130,15060,853,1,2,1.25,2.5
579711,20111130,15060,1029,1,1,0.83,0.83
579711,20111130,15060,1725,1,2,0.55,1.1
579711,20111130,15060,1028,1,1,0.83,0.83
579711,20111130,15060,1382,1,2,0.29,0.58
579711,20111130,15060,1364,1,4,0.29,1.16
579711,20111130,15060,1363,1,3,0.29,0.8699999999999999
579711,20111130,15060,2667,1,4,0.29,1.16
579711,20111130,15060,1478,1,1,2.95,2.95
579711,20111130,15060,2199,1,1,4.15,4.15
579711,20111130,15060,1856,1,12,0.83,9.959999999999999
579711,20111130,15060,1180,1,1,2.1,2.1
579711,20111130,15060,2103,1,3,0.83,2.4899999999999998
579711,20111130,15060,585,1,3,1.25,3.75
579711,20111130,15060,272,1,5,0.85,4.25
579711,20111130,15060,1437,1,1,5.95,5.95
579711,20111130,15060,1863,1,1,1.25,1.25
579711,20111130,15060,2028,1,1,1.25,1.25
579711,20111130,15060,2101,1,1,1.25,1.25
579711,20111130,15060,2100,1,1,1.25,1.25
579711,20111130,15060,1164,1,1,2.95,2.95
579711,20111130,15060,2306,1,1,1.25,1.25
579711,20111130,15060,945,1,1,0.79,0.79
579711,20111130,15060,35,1,1,0.85,0.85
579711,20111130,15060,3663,1,1,1.25,1.25
579711,20111130,15060,590,1,1,1.25,1.25
579711,20111130,15060,589,1,1,1.25,1.25
579711,20111130,15060,593,1,1,1.25,1.25
579711,20111130,15060,2865,1,2,0.39,0.78
579711,20111130,15060,3313,1,1,0.65,0.65
579711,20111130,15060,1155,1,1,3.75,3.75
579711,20111130,15060,1154,1,1,0.85,0.85
579711,20111130,15060,3241,1,1,1.25,1.25
579711,20111130,15060,3238,1,1,1.25,1.25
579711,20111130,15060,842,1,2,0.39,0.78
579711,20111130,15060,3314,1,1,0.65,0.65
579711,20111130,15060,1534,1,1,0.85,0.85
579711,20111130,15060,1535,1,1,0.85,0.85
579711,20111130,15060,114,1,3,0.85,2.55
579711,20111130,15060,135,1,2,1.65,3.3
579711,20111130,15060,1154,1,3,0.85,2.55
579711,20111130,15060,2134,1,1,3.75,3.75
579711,20111130,15060,2135,1,3,3.75,11.25
579711,20111130,15060,498,1,1,4.25,4.25
579711,20111130,15060,245,1,1,0.95,0.95
579711,20111130,15060,1251,1,1,4.95,4.95
579712,20111130,15467,1973,1,6,1.25,7.5
579712,20111130,15467,1974,1,6,1.25,7.5
579712,20111130,15467,2510,1,1,2.55,2.55
579712,20111130,15467,2227,1,3,3.75,11.25
579712,20111130,15467,978,1,6,0.42,2.52
579712,20111130,15467,1866,1,4,1.65,6.6
579712,20111130,15467,1976,1,4,2.08,8.32
579712,20111130,15467,2088,1,1,2.08,2.08
579712,20111130,15467,1000,1,24,1.95,46.8
579712,20111130,15467,2226,1,5,2.89,14.450000000000001
579712,20111130,15467,1379,1,6,0.85,5.1
579712,20111130,15467,1378,1,6,0.85,5.1
579712,20111130,15467,1380,1,3,0.85,2.55
579725,20111130,15060,64,1,24,0.12,2.88
579741,20111130,16910,1477,1,1,1.95,1.95
579741,20111130,16910,2079,1,1,1.25,1.25
579741,20111130,16910,2080,1,3,0.63,1.8900000000000001
579741,20111130,16910,2083,1,3,0.63,1.8900000000000001
579741,20111130,16910,2081,1,1,1.65,1.65
579741,20111130,16910,2078,1,1,1.65,1.65
579741,20111130,16910,2071,1,1,2.95,2.95
579741,20111130,16910,1262,1,2,1.65,3.3
579741,20111130,16910,1476,1,3,1.45,4.35
579741,20111130,16910,2072,1,3,2.1,6.300000000000001
579741,20111130,16910,1475,1,2,2.1,4.2
579741,20111130,16910,2024,1,6,0.83,4.9799999999999995
579741,20111130,16910,1863,1,1,1.25,1.25
579741,20111130,16910,970,1,1,2.1,2.1
579741,20111130,16910,1008,1,1,1.95,1.95
579741,20111130,16910,2093,1,1,2.08,2.08
579741,20111130,16910,1225,1,1,4.25,4.25
579741,20111130,16910,1411,1,1,8.5,8.5
579741,20111130,16910,1014,1,1,8.5,8.5
579741,20111130,16910,1015,1,1,8.5,8.5
579741,20111130,16910,1013,1,1,8.5,8.5
579741,20111130,16910,1623,1,1,16.95,16.95
579741,20111130,16910,193,1,2,2.95,5.9
579741,20111130,16910,273,1,3,0.19,0.5700000000000001
579741,20111130,16910,278,1,3,0.39,1.17
579741,20111130,16910,923,1,2,0.39,0.78
579741,20111130,16910,928,1,2,0.39,0.78
579741,20111130,16910,1019,1,3,0.85,2.55
579741,20111130,16910,3156,1,1,0.42,0.42
579741,20111130,16910,1154,1,2,0.85,1.7
579741,20111130,16910,1861,1,1,1.65,1.65
579741,20111130,16910,2289,1,1,2.08,2.08
579741,20111130,16910,2306,1,1,1.25,1.25
579741,20111130,16910,719,1,1,1.25,1.25
579741,20111130,16910,1417,1,1,2.1,2.1
579741,20111130,16910,1336,1,1,1.45,1.45
579741,20111130,16910,968,1,1,2.1,2.1
579741,20111130,16910,3083,1,1,1.25,1.25
579741,20111130,16910,3312,1,1,0.65,0.65
579741,20111130,16910,594,1,1,1.25,1.25
579741,20111130,16910,1173,1,1,1.95,1.95
